Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""08:20:47 086a""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:20:51 Launched AutoProg /User/Configs/AutoProgs/AutoLog""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,12:06:59,17028.5,0,34.27076236,0.361078095,221.3144671,4.180180099,1.258349036,26.101511,6,1.420000017,1,2.840000033,25.24015045,26.101511,24.98621559,449.9051819,396.0463867,15.4030056,21.53475571,47.37161636,66.22968292,400.2277527,1801.788818,24.13046455,99.19921875,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667046254,0.00418018,299.251511,298.3901505,288.2862045,1.112380406,3.394579978,34.21982572,12.68507002,25.67083073,3.309090913,0.320348882,2.136230942,1.172859971,0.203518065,21.95422223,0.558809459,66.16890475,379.7557076,0.05971362
2402,12:07:04,17033,0,34.23533853,0.355693651,219.3196703,4.147559536,1.265311243,26.11101723,6,1.420000017,1,2.840000033,25.23991776,26.11101723,24.98686981,449.973877,396.1912842,15.40023232,21.48392487,47.36349487,66.0739212,400.262207,1803.223511,23.9663887,99.19869232,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667103678,0.00414756,299.2610172,298.3899178,288.5157553,1.130768155,3.396488496,34.23924667,12.7553218,25.67546749,3.310001189,0.316103507,2.131177253,1.178823937,0.200777117,21.7562245,0.553570154,65.94410366,379.9174439,0.059423929
2403,12:07:08,17037,0,34.18809755,0.351465347,217.7602683,4.119445922,1.270191808,26.11478615,6,1.420000017,1,2.840000033,25.23954773,26.11478615,24.98628616,449.954895,396.2567444,15.39936352,21.44237518,47.36182022,65.94753265,400.2423401,1797.888062,24.1055851,99.19860077,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667070567,0.004119446,299.2647861,298.3895477,287.6620834,1.134764967,3.397245423,34.24690869,12.80453351,25.67716694,3.310334875,0.312759651,2.127053615,1.183281259,0.198619061,21.60151392,0.549543374,65.77567287,380.0053602,0.059176668
2404,12:07:12,17041,0,34.15751487,0.347064869,216.0339899,4.092085917,1.276008777,26.12271118,6,1.420000017,1,2.840000033,25.23842812,26.12271118,24.98730278,449.9969788,396.3613892,15.39677811,21.39979172,47.35700989,65.82092285,400.2505798,1798.381104,24.11774063,99.19857025,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6670843,0.004092086,299.2727112,298.3884281,287.7409701,1.148723945,3.398837519,34.26296881,12.8631771,25.68056965,3.311003083,0.309270213,2.122828742,1.188174341,0.196367841,21.43026292,0.545042973,65.58806477,380.1245425,0.058936613
2405,12:07:16,17045,0,34.0917888,0.342183832,214.1725285,4.063232047,1.283130948,26.13603401,6,1.420000017,1,2.840000033,25.23859406,26.13603401,24.98799133,449.9476013,396.4250793,15.39374065,21.35494614,47.34729767,65.68247223,400.2340088,1799.098633,24.08426476,99.19877625,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667056681,0.004063232,299.286034,298.3885941,287.8557748,1.163314598,3.401515471,34.28989348,12.93494735,25.68731403,3.312327862,0.305388417,2.118384524,1.193943338,0.19386444,21.24565273,0.540259786,65.37051734,380.2194757,0.058613459
2406,12:07:20,17049.5,0,34.01711645,0.338728428,213.0818839,4.035512611,1.286020075,26.13011551,6,1.420000017,1,2.840000033,25.23942375,26.13011551,24.98687172,449.9690552,396.5770874,15.39329147,21.31373978,47.34377289,65.55276489,400.2569275,1798.512817,24.21146584,99.1991806,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667094879,0.004035513,299.2801155,298.3894238,287.7620443,1.177596254,3.400325597,34.27775891,12.96401913,25.68476963,3.311828018,0.302633194,2.114305521,1.197522497,0.19208818,21.13754828,0.537302559,65.24361154,380.4069794,0.058342766
2407,12:07:24,17053.5,0,33.96075647,0.334731181,211.545416,4.011234266,1.291941173,26.14146233,6,1.420000017,1,2.840000033,25.2387867,26.14146233,24.98774338,449.9718933,396.6781311,15.39181519,21.27687836,47.34140778,65.4424057,400.256134,1802.012329,24.14937019,99.19998169,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667093557,0.004011234,299.2914623,298.3887867,288.3219662,1.195228949,3.402607117,34.3004813,13.02360294,25.69012451,3.312880052,0.299438441,2.110665943,1.202214109,0.190029191,20.98530139,0.533292358,65.06331915,380.534814,0.058065634
2408,12:07:28,17057.5,0,33.92668835,0.331122597,210.0023583,3.989106578,1.297348347,26.15060616,6,1.420000017,1,2.840000033,25.23839188,26.15060616,24.9867382,449.9630737,396.7351379,15.38836479,21.24096489,47.33179092,65.33332062,400.2707214,1800.089478,24.07410431,99.19974518,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667117869,0.003989107,299.3006062,298.3883919,288.01431,1.201814451,3.404446651,34.31910682,13.07814193,25.69449902,3.313739696,0.296547405,2.107098304,1.206641391,0.188166527,20.83218043,0.529326339,64.89646581,380.6080151,0.057847499
2409,12:07:32,17061.5,0,33.82918317,0.328180051,209.1348963,3.967405281,1.300678292,26.15084267,6,1.420000017,1,2.840000033,25.2385807,26.15084267,24.98633575,449.8998413,396.8240356,15.38613892,21.20779991,47.32458878,65.2308197,400.2224121,1798.430298,23.90884781,99.20010376,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667037354,0.003967405,299.3008427,298.3885807,287.7488412,1.209987399,3.404494244,34.31946253,13.11166262,25.69471169,3.313781493,0.294185094,2.103815952,1.209965541,0.186644926,20.74620342,0.527021747,64.77476408,380.7432621,0.057552623
2410,12:07:37,17066,0,33.82222796,0.324130081,207.1841165,3.93936369,1.305975409,26.15657043,6,1.420000017,1,2.840000033,25.23800278,26.15657043,24.98814011,449.9507446,396.9035645,15.38540459,21.16594887,47.32411957,65.10455322,400.2373962,1800.576782,24.18815041,99.20044708,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667062327,0.003939364,299.3065704,298.3880028,288.0922787,1.227806563,3.405647,34.33096422,13.16501535,25.69728661,3.314287593,0.290926545,2.099671591,1.214616002,0.18454665,20.55275699,0.522001149,64.59857544,380.8260971,0.057371797
2411,12:07:41,17070.5,0,33.76911393,0.320369816,205.6262171,3.913678671,1.311137403,26.16251564,6,1.420000017,1,2.840000033,25.23877525,26.16251564,24.98703194,449.9768982,397.0254517,15.38321972,21.12614059,47.31485748,64.97861481,400.249054,1801.104492,24.05546761,99.19968414,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667081757,0.003913679,299.3125156,298.3887753,288.1767123,1.241485349,3.406843877,34.34329359,13.217153,25.70064545,3.314947873,0.287893611,2.095706474,1.219241399,0.182594285,20.39805579,0.517916965,64.4293639,380.9732322,0.057109591
2412,12:07:45,17074.5,0,33.77929242,0.317235293,203.9498687,3.893468543,1.315962866,26.17065811,6,1.420000017,1,2.840000033,25.23856354,26.17065811,24.98743439,450.0350342,397.0788269,15.38038158,21.09396553,47.30686569,64.88066101,400.2398376,1797.206543,24.10209656,99.19997406,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667066396,0.003893469,299.3206581,298.3885635,287.5530404,1.243495071,3.408483699,34.3597237,13.26575817,25.70461082,3.315727535,0.285359864,2.092520833,1.223206701,0.180963724,20.23182168,0.513625645,64.28048859,381.0217691,0.056987542
2413,12:07:50,17079,0,33.67937447,0.314029734,202.8805045,3.871034025,1.32041808,26.17560387,6,1.420000017,1,2.840000033,25.23775864,26.17560387,24.98731041,449.9984131,397.2037048,15.37802124,21.05898476,47.30212784,64.7765274,400.2328796,1799.528198,24.06024933,99.20050812,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667054799,0.003871034,299.3256039,298.3877586,287.9245053,1.2587976,3.409480068,34.3695827,13.31059795,25.70668125,3.31613468,0.282763487,2.089061988,1.227072692,0.179293299,20.12584913,0.510771934,64.13408144,381.1941432,0.056663928
2414,12:07:54,17083,0,33.62856713,0.31098788,201.5332883,3.850984689,1.325155473,26.18314362,6,1.420000017,1,2.840000033,25.23711967,26.18314362,24.98525429,449.960907,397.2590637,15.37543488,21.02661705,47.29580688,64.67919922,400.2714539,1800.88623,23.97126389,99.20017242,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66711909,0.003850985,299.3331436,298.3871197,288.1417904,1.270695462,3.41099951,34.38501594,13.35839889,25.71013165,3.31681329,0.28029482,2.085844037,1.230969253,0.177705451,19.99213695,0.507309478,63.98701686,381.2736535,0.056436936
2415,12:07:58,17087,0,33.59073091,0.30795432,200.1130761,3.830046347,1.329653204,26.1914463,6,1.420000017,1,2.840000033,25.23774719,26.1914463,24.98693085,449.9755859,397.3365784,15.37700176,20.99825096,47.29863739,64.58922577,400.2265625,1800.987915,24.14046097,99.1996994,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667044271,0.003830046,299.3414463,298.3877472,288.15806,1.280744982,3.412673387,34.40205371,13.40380275,25.71459675,3.317691649,0.277828132,2.083020183,1.234671466,0.176119278,19.85115699,0.503636179,63.84791414,381.3691537,0.056236801
2416,12:08:02,17091,0,33.47938572,0.305462187,199.4624366,3.813254295,1.333575372,26.19726181,6,1.420000017,1,2.840000033,25.23921585,26.19726181,24.98743629,449.9434204,397.4872131,15.37453938,20.97058296,47.28682709,64.49834442,400.2779541,1799.723145,24.1493988,99.19947815,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667129924,0.003813254,299.3472618,298.3892159,287.9556967,1.286503873,3.413846258,34.4139538,13.44337084,25.71823883,3.318408257,0.275798137,2.080270886,1.23813737,0.174814216,19.78656962,0.501808436,63.72530744,381.5727166,0.055912911
2417,12:08:06,17095.5,0,33.41899749,0.303174273,198.5531681,3.793773062,1.335824906,26.19364357,6,1.420000017,1,2.840000033,25.2385025,26.19364357,24.98860359,449.9118042,397.5558167,15.37281322,20.94059944,47.28341293,64.40870667,400.2663574,1798.709717,24.10227585,99.19924164,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667110596,0.003793773,299.3436436,298.3885025,287.7935483,1.295151989,3.41311649,34.40667926,13.46607982,25.71607304,3.317982104,0.273931657,2.077291584,1.24069052,0.173614516,19.6963237,0.499434695,63.63059091,381.6700258,0.055714895
2418,12:08:10,17099.5,0,33.48099248,0.300686783,196.7260256,3.774556759,1.339006513,26.19569778,6,1.420000017,1,2.840000033,25.23921204,26.19569778,24.98823547,449.9820557,397.5434875,15.37288094,20.91274643,47.28152466,64.3201828,400.2574158,1798.899658,24.11121559,99.19903564,-1.9338274,-0.687015295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667095693,0.003774557,299.3456978,298.389212,287.8239389,1.305346336,3.413530791,34.41092717,13.49818074,25.71745491,3.318254003,0.271899277,2.074524278,1.243729724,0.172308444,19.51503202,0.494854102,63.51996498,381.6282272,0.05572731
2419,12:08:14,17103.5,0,33.42609588,0.298026756,195.5312315,3.754740385,1.342735315,26.19923973,6,1.420000017,1,2.840000033,25.23924255,26.19923973,24.9872818,449.9702454,397.6242065,15.37140751,20.88247681,47.27663803,64.22660065,400.2488708,1799.388794,24.06139565,99.1984787,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667081451,0.00375474,299.3492397,298.3892426,287.9022006,1.316121796,3.414245246,34.41832265,13.53584584,25.71924114,3.318605493,0.269722362,2.071509931,1.247095562,0.170909791,19.3964007,0.491748813,63.39545977,381.7350414,0.055511349
2420,12:08:18,17107.5,0,33.37595651,0.295969166,194.6279732,3.738886519,1.345504136,26.20139694,6,1.420000017,1,2.840000033,25.23812103,26.20139694,24.98745346,449.9439697,397.6777954,15.37036324,20.85876274,47.27701187,64.15853119,400.2148132,1802.058105,23.95216179,99.19937897,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667024689,0.003738887,299.3513969,298.388121,288.3292904,1.328991961,3.414680446,34.42239742,13.56363468,25.71975899,3.318707399,0.268035937,2.06917631,1.249531089,0.16982649,19.30697407,0.489411215,63.3009603,381.8124642,0.055334236
2421,12:08:23,17112,0,33.337485,0.293055904,193.1051824,3.720571453,1.350965011,26.21390915,6,1.420000017,1,2.840000033,25.23881531,26.21390915,24.98839569,449.9277649,397.7310791,15.36768818,20.82924271,47.2666626,64.06485748,400.223938,1799.089111,24.09494591,99.19902802,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667039897,0.003720571,299.3639091,298.3888153,287.8542514,1.331286876,3.417205641,34.44797504,13.61873234,25.72636223,3.320007085,0.265644404,2.066240631,1.253766454,0.168290572,19.1558464,0.485516955,63.14507969,381.8840354,0.055124015
2422,12:08:27,17116,0,33.36423821,0.290821261,191.5719839,3.706055025,1.355086517,26.22138786,6,1.420000017,1,2.840000033,25.23991013,26.22138786,24.98932838,449.9872131,397.7603149,15.36249542,20.802742,47.24801254,63.97973251,400.2346802,1802.669067,23.95954895,99.19986725,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6670578,0.003706055,299.3713879,298.3899101,288.4270443,1.344745011,3.418715763,34.46290663,13.66016463,25.73064899,3.320851068,0.263806942,2.063629245,1.257221822,0.167110753,19.00391537,0.48162669,63.02281841,381.900554,0.055059054
2423,12:08:31,17120,0,33.31970742,0.28869973,190.5143621,3.692297219,1.359051461,26.23179817,6,1.420000017,1,2.840000033,25.23946571,26.23179817,24.98879623,449.9394226,397.791626,15.36430168,20.78400803,47.25473785,63.92369461,400.2677917,1801.157593,23.97064972,99.1996994,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667112986,0.003692297,299.3817982,298.3894657,288.1852084,1.347557567,3.42081881,34.48416508,13.70015705,25.73563194,3.321832351,0.262060059,2.061767349,1.260065002,0.165989299,18.89896745,0.478930047,62.91224375,381.9530328,0.054881553
2424,12:08:35,17124,0,33.33622575,0.28648388,188.9620575,3.67736109,1.363056495,26.24109459,6,1.420000017,1,2.840000033,25.24074936,26.24109459,24.98887253,449.9388123,397.7701721,15.36418056,20.76260948,47.25067902,63.85289764,400.2286072,1800.005615,23.91595459,99.19953918,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667047679,0.003677361,299.3910946,298.3907494,288.000892,1.35205315,3.422697788,34.50316217,13.74055269,25.74092197,3.322874384,0.260232981,2.059641293,1.263233092,0.164816578,18.74494903,0.475053362,62.79706644,381.923727,0.054812441
2425,12:08:39,17128.5,0,33.40077584,0.284773912,187.4158847,3.662197292,1.364865893,26.23761749,6,1.420000017,1,2.840000033,25.24064445,26.23761749,24.98606682,449.9794922,397.7270508,15.3613081,20.73723602,47.24225235,63.77540588,400.2568665,1800.406982,24.05759811,99.19976807,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667094777,0.003662197,299.3876175,298.3906445,288.0651107,1.361189507,3.421994897,34.49599695,13.75876093,25.73913097,3.32252156,0.258821257,2.057129004,1.265392556,0.163910604,18.5916123,0.471217345,62.7202634,381.8499216,0.054862011
2426,12:08:43,17132.5,0,33.33642595,0.282863383,186.5926636,3.650550121,1.368871587,26.24901962,6,1.420000017,1,2.840000033,25.24087143,26.24901962,24.98683929,449.9359131,397.7875061,15.36128616,20.72011185,47.24150848,63.72183609,400.2642212,1799.333496,24.10921669,99.19969177,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667107035,0.00365055,299.3990196,298.3908714,287.8933529,1.363682897,3.424300296,34.51926346,13.79915161,25.74494553,3.323667137,0.257242124,2.055428709,1.268238429,0.162897352,18.50993472,0.46907623,62.61304772,381.9409658,0.054649682
2427,12:08:47,17136.5,0,33.34386911,0.281066176,185.3697871,3.638670173,1.372354199,26.25676346,6,1.420000017,1,2.840000033,25.24125481,26.25676346,24.98781586,449.9783325,397.8200989,15.35872364,20.70078659,47.23257065,63.66098022,400.2214355,1802.557251,24.07304573,99.19973755,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667035726,0.00363867,299.4067635,298.3912548,288.4091537,1.37495748,3.425866796,34.53503891,13.83425232,25.74900913,3.32446795,0.255754891,2.053512597,1.270955353,0.161943217,18.38863423,0.465963856,62.51356364,381.9700204,0.054570882
2428,12:08:52,17141,0,33.35962521,0.279196087,184.0124894,3.624401678,1.375306882,26.26105881,6,1.420000017,1,2.840000033,25.2420578,26.26105881,24.99015427,450.0003357,397.831543,15.35911465,20.67987251,47.23131561,63.59334946,400.2568359,1799.758179,24.11832047,99.1993103,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667094727,0.003624402,299.4110588,298.3920578,287.9613022,1.376615783,3.426735972,34.54394957,13.86407706,25.7515583,3.324970399,0.254205528,2.05142909,1.273541309,0.160949377,18.25391204,0.462538712,62.4201532,381.9739748,0.054514523
2429,12:08:56,17145.5,0,33.37183964,0.278043129,183.103544,3.61338276,1.376330795,26.25676346,6,1.420000017,1,2.840000033,25.24386215,26.25676346,24.98866463,449.9670105,397.7858276,15.35588455,20.6606617,47.21660233,63.52784348,400.249939,1797.12793,24.02769661,99.19992065,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667083232,0.003613383,299.4067635,298.3938622,287.5404623,1.378225624,3.425866796,34.53497517,13.87431347,25.75031281,3.324724899,0.25324938,2.049536001,1.275188898,0.160336134,18.16385703,0.460306857,62.36926922,381.9224533,0.054497379
2430,12:09:00,17149.5,0,33.35733612,0.276529839,182.1148936,3.603242553,1.379316568,26.26384926,6,1.420000017,1,2.840000033,25.24280739,26.26384926,24.98847198,449.9136353,397.7603149,15.35494423,20.64492607,47.21688461,63.4837265,400.2494507,1799.860718,24.09012032,99.20036316,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667082418,0.003603243,299.4138493,298.3928074,287.9777084,1.387559982,3.427300731,34.54927605,13.90434998,25.75332832,3.325319315,0.251993334,2.047984164,1.277335151,0.159530638,18.06586358,0.457850838,62.28513605,381.9038349,0.054402863
2431,12:09:04,17153.5,0,33.44230116,0.275367409,180.7633643,3.592486655,1.380492358,26.26085663,6,1.420000017,1,2.840000033,25.24412918,26.26085663,24.98957062,450.020752,397.7486877,15.35310268,20.62717247,47.20703888,63.42351532,400.2658997,1800.472656,24.0356636,99.19937897,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667109833,0.003592487,299.4108566,298.3941292,288.0756186,1.394921799,3.426695057,34.5435132,13.91634073,25.7524929,3.325154629,0.251027677,2.046202699,1.27895193,0.158911437,17.93161348,0.454466274,62.23268412,381.8518194,0.054502926
2432,12:09:09,17158,0,33.35444856,0.273220636,179.8062045,3.576754914,1.38429342,26.26876068,6,1.420000017,1,2.840000033,25.24296379,26.26876068,24.98609924,449.9060059,397.7694397,15.35338116,20.60502434,47.21107864,63.35968399,400.2239685,1798.69751,24.03956985,99.1991806,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667039948,0.003576755,299.4187607,298.3929638,287.7915951,1.398513538,3.428294951,34.55971037,13.95468603,25.75586224,3.325818869,0.249242408,2.044001531,1.281817338,0.157766844,17.83662815,0.452036246,62.12038203,381.9143323,0.054252771
2433,12:09:13,17162,0,33.4733353,0.272283296,178.3744965,3.569871329,1.385987127,26.27049446,6,1.420000017,1,2.840000033,25.24296379,26.27049446,24.98538589,450.063385,397.7579041,15.35022449,20.59131813,47.20175934,63.31806183,400.2633667,1799.577637,24.04338264,99.20000458,-1.9338274,-0.687015295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667105611,0.003569871,299.4204945,298.3929638,287.9324154,1.403528584,3.42864598,34.56296191,13.97164378,25.75672913,3.325989788,0.248462138,2.042658853,1.283330936,0.157266655,17.69475087,0.448449911,62.06670133,381.8462836,0.054408792
Remark=,"""12:09:45 201""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:09:46 Launched AutoProg /User/Configs/AutoProgs/AutoLog""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,12:09:52,17201.5,0,24.84036253,0.251113348,233.6579499,3.115727716,1.30415196,25.519907,6,1.420000017,1,2.840000033,25.17593193,25.519907,24.99487495,449.9520874,410.7955017,15.33638287,19.91411591,47.34651566,61.47890472,400.2436218,1804.834229,24.05474854,99.19743347,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667072703,0.003115728,298.669907,298.3259319,288.7734701,1.745350297,3.279581147,33.06114919,13.14703329,25.34791946,3.24623333,0.230713607,1.975429188,1.270804142,0.145899799,23.17826894,0.568793838,62.47058853,398.987583,0.038893242
2435,12:09:57,17206,0,28.32441896,0.322856747,244.5057242,3.772070218,1.25559757,25.75760651,6,1.420000017,1,2.840000033,25.21165276,25.75760651,24.99547386,449.9552002,405.2019958,15.33657551,20.87334824,47.24613571,64.3028183,400.2332764,1800.890747,24.27396011,99.19660187,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667055461,0.00377207,298.9076065,298.3616528,288.1425131,1.367262142,3.326162785,33.5310154,12.65766716,25.48462963,3.272716689,0.289900313,2.070565215,1.202151475,0.183885975,24.25413698,0.60341688,65.15638576,391.7379236,0.047111006
2436,12:10:01,17210,0,30.23309861,0.368514022,249.8415031,4.134470103,1.222668091,25.85726166,6,1.420000017,1,2.840000033,25.23334503,25.85726166,24.99510574,450.0088806,402.1932068,15.33850479,21.40388489,47.19116974,65.85220337,400.2363892,1796.441772,24.13672066,99.19672394,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667060649,0.00413447,299.0072617,298.383345,287.4306772,1.158896105,3.345863351,33.72957512,12.32569023,25.54530334,3.284530688,0.326188328,2.12319526,1.161335428,0.207290151,24.78345861,0.62119772,66.73749381,387.8218397,0.052025983
2437,12:10:05,17214,0,31.31495623,0.401363514,254.093154,4.365118474,1.197112255,25.89596176,6,1.420000017,1,2.840000033,25.24093056,25.89596176,24.99189758,449.9819946,400.4173279,15.33728218,21.73880196,47.16635513,66.8527832,400.2386475,1798.44165,24.17328072,99.19723511,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667064412,0.004365118,299.0459618,298.3909306,287.7506576,1.038015827,3.353541304,33.80680218,12.06800022,25.56844616,3.289046715,0.35166447,2.156429049,1.132617666,0.223773443,25.20533834,0.634570825,67.82977841,385.5316975,0.055094991
2438,12:10:09,17218.5,0,32.10913363,0.427056476,257.0126382,4.535112791,1.1779768,25.92322159,6,1.420000017,1,2.840000033,25.24432182,25.92322159,24.98797798,449.9434509,399.092926,15.33709335,21.98652458,47.15581512,67.60032654,400.2208252,1800.380493,23.90161133,99.19630432,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667034709,0.004535113,299.0732216,298.3943218,288.0608725,0.949686653,3.358958783,33.86173312,11.87520853,25.58377171,3.292040286,0.371233373,2.180981983,1.111058302,0.236464118,25.49470388,0.643991966,68.63873315,383.8297817,0.05741947
2439,12:10:13,17222.5,0,32.59270708,0.441561174,258.2212,4.636090722,1.169708481,25.95430374,6,1.420000017,1,2.840000033,25.24509048,25.95430374,24.9856987,449.9172058,398.2921143,15.33619785,22.1319828,47.15145493,68.04523468,400.2614746,1801.482178,24.14987564,99.19747162,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667102458,0.004636091,299.1043037,298.3950905,288.237142,0.894908151,3.365145217,33.92369949,11.79171669,25.59969711,3.29515355,0.382145469,2.195436736,1.099716814,0.243551882,25.61489016,0.648321146,69.05020052,382.7991023,0.05879149
2440,12:10:17,17226.5,0,33.00744709,0.452645497,258.9042278,4.709244937,1.162894899,25.97177124,6,1.420000017,1,2.840000033,25.24515343,25.97177124,24.98591232,450.0016785,397.7116089,15.3331213,22.23589325,47.14154053,68.36405182,400.2331848,1802.8302,24.03051186,99.19688416,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667055308,0.004709245,299.1217712,298.3951534,288.4528256,0.856894634,3.368626226,33.9589923,11.72309905,25.60846233,3.296868164,0.390419562,2.205731327,1.091136837,0.248931499,25.68249269,0.650984839,69.36356121,382.0214494,0.059931558
2441,12:10:21,17230.5,0,33.20459415,0.460609935,259.8044271,4.756729865,1.157055902,25.97687721,6,1.420000017,1,2.840000033,25.24354744,25.97687721,24.98516846,449.9572754,397.3465271,15.33320045,22.30500603,47.14632034,68.58313751,400.2375793,1799.503662,23.94643974,99.19694519,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667062632,0.00475673,299.1268772,298.3935474,287.9205795,0.824901456,3.369644362,33.9692352,11.66422917,25.61021233,3.297210583,0.396330449,2.21258846,1.084622123,0.252777433,25.77180552,0.653848491,69.59889155,381.5626533,0.060566801
2442,12:10:26,17235,0,33.42005815,0.466405775,260.0897049,4.796819876,1.154265592,25.99014664,6,1.420000017,1,2.840000033,25.24238777,25.99014664,24.98607826,449.9789124,397.0253296,15.33021641,22.3601532,47.13969803,68.75642395,400.2507324,1797.267578,23.91399574,99.19547272,-1.9338274,-0.687015295,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667084554,0.00479682,299.1401466,298.3923878,287.5628061,0.797768753,3.372291558,33.99642611,11.63627291,25.6162672,3.298395574,0.400613988,2.218025967,1.080369608,0.255565996,25.79972123,0.655095999,69.74785124,381.1390345,0.061158187
